,AAPL_price,AAPL_mcap,AAPL_return,AMZN_price,AMZN_mcap,AMZN_return,GOOGL_price,GOOGL_mcap,GOOGL_return,META_price,META_mcap,META_return,MSFT_price,MSFT_mcap,MSFT_return,NVDA_price,NVDA_mcap,NVDA_return,TSLA_price,TSLA_mcap,TSLA_return,SPX_price,SPX_mcap,SPX_return,GOOG_price,GOOG_mcap,GOOG_return
2020-11-11,119.49,2031545.321,3.0353,156.87,1574189.144,3.373,87.362,1183805.7553,0.5473,276.48,787495.9577,1.4866,216.55,1637225.4021,2.6255,13.418,331156.24,5.0744,139.0433,395397.8328,1.6498,3572.66,30906355.52,0.77,87.636,1183805.7553,0.7079
2020-11-12,119.21,2026784.8164,-0.2343,155.514,1560586.6695,-0.8641,87.141,1181366.0657,-0.2524,275.08,783508.3479,-0.5064,215.44,1628833.2516,-0.5126,13.4568,332112.59,0.2888,137.2533,390307.6058,-1.2874,3537.01,30601461.43,-1.0,87.492,1181366.0657,-0.1637
2020-11-13,119.26,2027634.9065,0.0419,156.441,1569884.1189,0.5958,88.613,1200482.671,1.6892,276.95,788834.6552,0.6798,216.51,1636922.9822,0.4967,13.297,328169.96,-1.1871,136.1667,387217.4494,-0.7917,3585.15,31019821.36,1.36,88.851,1200482.671,1.5533
2020-11-16,120.3,2045316.7806,0.872,156.553,1571013.059,0.0719,88.702,1202593.7618,0.0999,278.96,794559.7235,0.7258,217.23,1642366.5393,0.3325,13.5153,333556.37,1.6413,136.03,386828.8101,-0.1004,3626.91,31376258.64,1.16,89.069,1202593.7618,0.2454
2020-11-17,119.39,2029845.1408,-0.7564,156.783,1573321.1145,0.1469,88.083,1194628.5891,-0.6973,275.0,783280.4845,-1.4196,214.46,1621423.9655,-1.2751,13.4223,331261.13,-0.6881,147.2033,418602.4427,8.2139,3609.53,31225801.98,-0.48,88.508,1194628.5891,-0.6304
2020-11-18,118.03,2006722.6901,-1.1391,155.273,1558168.2288,-0.9631,87.032,1179580.9705,-1.1932,271.97,774650.1577,-1.1018,211.08,1595869.4891,-1.5761,13.4288,332495.85,0.0484,162.2133,461286.4127,10.1968,3567.79,30869657.58,-1.16,87.339,1179580.9705,-1.3202
2020-11-19,118.64,2017093.7893,0.5168,155.851,1563968.4724,0.3722,87.929,1191430.562,1.0301,272.94,777413.0016,0.3567,212.42,1606000.5537,0.6348,13.4403,332780.59,0.0856,166.4233,473258.399,2.5953,3581.87,31006004.12,0.39,88.196,1191430.562,0.9812
2020-11-20,117.34,1994991.4467,-1.0958,154.97,1555127.6166,-0.5653,86.819,1176582.9624,-1.2618,269.7,768184.5334,-1.1871,210.39,1590652.7469,-0.9557,13.0878,324052.69,-2.6227,163.2033,464101.6779,-1.9348,3557.54,30794078.7,-0.68,87.11,1176582.9624,-1.2319
2020-11-23,113.85,1935655.1577,-2.9743,154.92,1554620.8479,-0.0326,86.378,1171142.5917,-0.508,268.43,764567.2017,-0.4709,210.11,1588535.808,-0.1331,13.14,325346.4,0.3992,173.95,494661.9975,6.5848,3577.59,30963504.9,0.56,86.743,1171142.5917,-0.4207
2020-11-24,115.17,1958097.5363,1.1594,155.903,1564490.2937,0.6348,88.195,1194905.3688,2.1035,276.92,788749.2065,3.1628,213.86,1616887.6679,1.7848,12.9577,320833.89,-1.387,185.1267,526445.1091,6.4252,3635.41,31460818.59,1.62,88.444,1194905.3688,1.961
2020-11-25,116.03,1972719.0861,0.7467,159.254,1598112.6404,2.1491,88.207,1195879.5005,0.013,275.59,784960.9772,-0.4803,213.87,1616963.2729,0.0047,13.2348,327692.41,2.1377,191.3333,544095.0207,3.3527,3629.65,31413564.03,-0.16,88.572,1195879.5005,0.1442
2020-11-26,116.03,1972719.0861,0.7467,159.254,1598112.6404,2.1491,88.207,1195879.5005,0.013,275.59,784960.9772,-0.4803,213.87,1616963.2729,0.0047,13.2348,327692.41,2.1377,191.3333,544095.0207,3.3527,3629.65,31413564.03,-0.16,88.572,1195879.5005,0.1442
2020-11-27,116.59,1982240.0952,0.4826,159.767,1603265.6251,0.3224,89.351,1210964.2058,1.2975,277.81,791284.1869,0.8055,215.23,1627245.5474,0.6359,13.2613,328348.55,0.2002,195.2533,555242.3334,2.0488,3638.35,31491991.25,0.24,89.66,1210964.2058,1.2284
2020-11-30,119.05,2024064.5281,2.11,158.402,1589567.8178,-0.8544,87.72,1188959.161,-1.8254,276.97,788891.6211,-0.3024,214.07,1618475.3721,-0.539,13.4015,331821.14,1.0576,189.2,538028.4561,-3.1002,3621.63,31349775.32,-0.46,88.037,1188959.161,-1.8096
2020-12-01,122.72,2086461.1414,3.0827,161.004,1615678.9494,1.6427,89.768,1215395.4117,2.3347,286.55,816178.2649,3.4589,216.21,1634654.8335,0.9997,13.39,331536.4,-0.0858,194.92,554294.4326,3.0233,3662.45,31701178.45,1.13,89.905,1215395.4117,2.1218
2020-12-02,123.08,2092581.7902,0.2934,160.177,1607374.9673,-0.514,91.249,1235509.0716,1.6493,287.52,818941.1088,0.3385,215.37,1628304.0168,-0.3885,13.5445,335361.82,1.1538,189.6067,539184.8949,-2.7259,3669.01,31754728.48,0.18,91.398,1235509.0716,1.6601
2020-12-03,122.94,2090201.5379,-0.1137,159.337,1598945.5474,-0.5244,91.092,1234079.8658,-0.1715,281.85,802791.2893,-1.972,214.24,1619760.6564,-0.5247,13.396,331684.96,-1.0964,197.7933,562465.3369,4.3177,3666.72,31734441.65,-0.06,91.339,1234079.8658,-0.0646
2020-12-04,122.25,2078470.2945,-0.5612,158.129,1586828.2563,-0.7578,91.188,1235131.6268,0.1054,279.7,796667.4601,-0.7628,214.36,1620667.9159,0.056,13.5583,335702.27,1.2112,199.68,567830.4551,0.9539,3699.12,32011005.1,0.88,91.4,1235131.6268,0.0668
2020-12-07,123.75,2103972.9975,1.227,157.9,1584530.2359,-0.1448,90.852,1229951.2498,-0.369,285.58,813415.421,2.1023,214.29,1620138.6812,-0.0327,13.6068,336903.13,0.3577,213.92,608324.7744,7.1314,3691.96,31949088.3,-0.19,90.974,1229951.2498,-0.4655
2020-12-08,124.38,2114684.1328,0.5091,158.865,1594209.0162,0.6108,90.566,1227778.5945,-0.3137,283.4,807206.143,-0.7634,216.01,1633142.7343,0.8027,13.35,330546.0,-1.8869,216.6267,616021.7284,1.2653,3702.25,32038989.17,0.28,90.928,1227778.5945,-0.0511
2020-12-09,121.78,2070479.4476,-2.0904,155.21,1557536.0223,-2.3004,88.893,1204803.4236,-1.8478,277.92,791597.4991,-1.9337,211.8,1601313.0462,-1.949,12.9308,320165.37,-3.1404,201.4933,572987.0351,-6.9859,3672.82,31779733.46,-0.79,89.207,1204803.4236,-1.8927
2020-12-10,123.24,2095302.0785,1.1989,155.075,1556176.2766,-0.0873,88.383,1198394.5944,-0.5743,277.12,789318.865,-0.2879,210.52,1591635.6114,-0.6043,12.9722,321192.91,0.3209,209.0233,594400.1126,3.7371,3668.1,31737250.49,-0.13,88.767,1198394.5944,-0.4932
2020-12-11,122.41,2081190.5828,-0.6735,155.821,1563667.4217,0.4814,88.74,1202980.5366,0.4045,273.55,779150.4602,-1.2883,213.26,1612351.3703,1.3015,13.0133,322208.07,0.3161,203.33,578209.9681,-2.7238,3663.46,31692230.05,-0.13,89.089,1202980.5366,0.3627
2020-12-14,121.78,2070479.4476,-0.5147,157.849,1584013.4322,1.3012,87.613,1188026.733,-1.27,274.19,780973.3675,0.234,214.2,1619458.2366,0.4408,13.3088,329524.65,2.2708,213.2767,606495.326,4.8919,3647.49,31556156.04,-0.44,88.003,1188026.733,-1.2185
2020-12-15,127.88,2174190.4398,5.009,158.256,1588102.7043,0.2582,88.054,1193601.1772,0.5033,275.55,784847.0455,0.496,214.13,1618929.0018,-0.0327,13.3605,330805.98,0.3888,211.0833,600258.1392,-1.0284,3694.62,31963938.94,1.29,88.389,1193601.1772,0.4381
2020-12-16,127.81,2173000.3136,-0.0547,162.048,1626155.5141,2.3961,87.86,1190659.3931,-0.2209,275.67,785188.8406,0.0435,219.28,1657865.5561,2.4051,13.2425,327884.3,-0.8832,207.59,590324.1395,-1.655,3701.17,32025977.15,0.18,88.15,1190659.3931,-0.2698
2020-12-17,128.7,2188131.9174,0.6963,161.804,1623706.9683,-0.1506,87.026,1179934.0662,-0.9492,274.48,781799.3723,-0.4317,219.42,1658924.0255,0.0638,13.3413,330329.35,0.7457,218.6333,621728.0908,5.3198,3722.48,32216065.6,0.58,87.395,1179934.0662,-0.8565
2020-12-18,126.655,2153363.2323,-1.589,160.083,1606431.6751,-1.0639,86.311,1169350.5902,-0.821,276.4,787268.0943,0.6995,218.59,1652648.8139,-0.3783,13.272,328614.72,-0.5191,231.6667,658791.0094,5.9613,3709.41,32105890.92,-0.35,86.551,1169350.5902,-0.9663
2020-12-21,128.23,2180141.0705,1.2435,160.309,1608704.6079,0.1415,86.728,1174999.0418,0.4831,272.79,776985.7577,-1.3061,222.59,1682890.7977,1.8299,13.3322,330106.51,0.454,216.62,616002.7703,-6.495,3694.92,32625411.87,-0.39,86.968,1174999.0418,0.483
2020-12-22,131.88,2242197.6478,2.8464,160.326,1608875.2033,0.0106,86.011,1164759.2671,-0.8267,267.09,760750.4895,-2.0895,223.94,1693097.4673,0.6065,13.2783,328769.47,-0.405,213.4467,606978.7554,-1.4649,3687.26,32557713.57,-0.21,86.175,1164759.2671,-0.9124
2020-12-23,130.96,2226555.9899,-0.6976,159.264,1598212.9907,-0.6627,86.412,1170484.3991,0.4656,268.11,763655.748,0.3819,221.02,1671020.8191,-1.3039,13.0093,322109.03,-2.0259,215.3267,612324.9155,0.8808,3690.01,32581425.42,0.07,86.619,1170484.3991,0.5152
2020-12-24,131.97,2243727.8099,0.7712,158.635,1591900.9608,-0.3949,86.708,1174686.1323,0.3431,267.4,761633.4602,-0.2648,222.75,1684100.4771,0.7827,12.9938,321725.25,-0.1191,220.59,627292.2681,2.4443,3703.06,32696041.78,0.35,86.943,1174686.1323,0.3735
2020-12-25,131.97,2243727.8099,0.7712,158.635,1591900.9608,-0.3949,86.708,1174686.1323,0.3431,267.4,761633.4602,-0.2648,222.75,1684100.4771,0.7827,12.9938,321725.25,-0.1191,220.59,627292.2681,2.4443,3703.06,32696041.78,0.35,86.943,1174686.1323,0.3735
2020-12-28,136.69,2323976.3154,3.5766,164.198,1647730.8149,3.5071,88.698,1200704.6664,2.2951,277.0,788977.0699,3.5901,224.96,1700809.1732,0.9921,12.9,319404.0,-0.7215,221.23,629112.2375,0.2901,3735.36,32988494.14,0.87,88.804,1200704.6664,2.1416
2020-12-29,134.87,2293033.0357,-1.3315,166.1,1666817.4299,1.1584,87.888,1189333.7557,-0.9132,276.78,788350.4455,-0.0794,224.15,1694685.1715,-0.3601,12.9433,320474.87,0.3353,221.9967,631292.4092,0.3465,3727.04,32914525.42,-0.22,87.936,1189333.7557,-0.978
2020-12-30,133.72,2273480.9634,-0.8527,164.293,1648679.1247,-1.0882,86.813,1175598.8519,-1.2237,271.87,774365.3285,-1.774,221.68,1676010.7464,-1.1019,13.1458,325488.77,1.5645,231.5933,658582.4713,4.3229,3732.04,32959510.59,0.13,86.976,1175598.8519,-1.0917
2020-12-31,132.69,2255969.1074,-0.7703,162.847,1634168.4804,-0.8801,87.632,1185263.5945,0.944,273.16,778039.626,0.4745,222.42,1681605.5134,0.3338,13.055,323241.8,-0.6903,235.2233,668905.1103,1.5674,3756.07,33166864.18,0.64,87.594,1185263.5945,0.7105
2021-01-01,132.69,2255969.1074,-0.7703,162.847,1634168.4804,-0.8801,87.632,1185263.5945,0.944,273.16,778039.626,0.4745,222.42,1681605.5134,0.3338,13.055,323241.8,-0.6903,235.2233,668905.1103,1.5674,3756.07,33166864.18,0.64,87.594,1185263.5945,0.7105
2021-01-04,129.41,2200203.1968,-2.4719,159.332,1598895.3723,-2.1585,86.307,1168344.1413,-1.5126,268.94,766019.8309,-1.5449,217.69,1645844.3675,-2.1266,13.1135,324690.26,0.4481,243.2567,691749.5179,3.4152,3700.65,32684688.76,-1.48,86.412,1168344.1413,-1.3494
2021-01-05,131.01,2204015.6856,1.2364,160.926,1614891.2,1.0004,87.003,1177322.4922,0.8064,270.97,771801.8651,0.7548,217.9,1647432.0716,0.0965,13.4048,331901.61,2.221,245.0367,696811.3078,0.7317,3726.86,32892342.69,0.71,87.046,1177322.4922,0.7337
2021-01-06,126.6,2129825.0958,-3.3662,156.919,1574685.8777,-2.4897,86.144,1169779.8516,-0.9868,263.31,749983.9432,-2.8269,212.25,1604715.2694,-2.5929,12.6145,312335.02,-5.8953,251.9933,716593.9961,2.839,3748.14,33077147.4,0.57,86.765,1169779.8516,-0.3234
2021-01-07,130.92,2202501.592,3.4123,158.108,1586617.5208,0.7577,88.717,1204765.16,2.9869,268.74,765450.1724,2.0622,218.29,1650380.6651,2.8457,13.344,330397.44,5.783,272.0133,773524.9142,7.9447,3803.79,33586856.8,1.48,89.363,1204765.16,2.9943
2021-01-08,132.05,2221511.8792,0.8631,159.135,1596923.4901,0.6496,89.892,1219408.9415,1.3239,267.57,762117.67,-0.4354,219.62,1660436.1247,0.6093,13.2768,328732.33,-0.504,293.34,834171.6031,7.8403,3824.68,33782508.04,0.55,90.361,1219408.9415,1.1168
2021-01-11,128.98,2169864.4617,-2.3249,155.711,1562558.5516,-2.1519,87.815,1191680.6602,-2.3106,256.84,731555.4896,-4.0102,217.49,1644332.2683,-0.9699,13.6215,337268.34,2.5966,270.3967,768927.5956,-7.8214,3799.61,33550749.9,-0.66,88.336,1191680.6602,-2.2405
2021-01-12,128.8,2166836.2744,-0.1396,156.041,1565880.1444,0.2126,86.872,1178461.0602,-1.0739,251.09,715177.8068,-2.2387,214.93,1624977.3986,-1.1771,13.4848,333882.41,-1.0039,283.1467,805184.7986,4.7153,3801.19,33570918.12,0.04,87.328,1178461.0602,-1.1417
2021-01-13,130.89,2201996.8941,1.6227,158.295,1588489.0527,1.4438,87.363,1184408.5013,0.5652,251.64,716744.3677,0.219,216.34,1635637.6979,0.656,13.5318,335046.13,0.3485,284.8033,809895.8653,0.5851,3809.84,33644021.12,0.23,87.72,1184408.5013,0.4495
2021-01-14,128.91,2168686.8333,-1.5127,156.373,1569211.7723,-1.2136,86.546,1174106.9206,-0.9346,245.64,699654.6117,-2.3844,213.02,1610536.8513,-1.5346,13.2003,326838.19,-2.4498,281.6667,800976.1194,-1.1013,3795.54,33518820.09,-0.38,87.009,1174106.9206,-0.8105
2021-01-15,127.14,2138909.6578,-1.3731,155.213,1557561.1098,-0.7425,86.381,1171631.2648,-0.1907,251.36,715946.8458,2.3286,212.65,1607739.4678,-0.1737,12.8595,318401.22,-2.5814,275.3867,783117.6696,-2.2296,3768.25,33275648.63,-0.72,86.81,1171631.2648,-0.2293
2021-01-18,127.14,2138909.6578,-1.3731,155.213,1557561.1098,-0.7425,86.381,1171631.2648,-0.1907,251.36,715946.8458,2.3286,212.65,1607739.4678,-0.1737,12.8595,318401.22,-2.5814,275.3867,783117.6696,-2.2296,3768.25,33275648.63,-0.72,86.81,1171631.2648,-0.2293
2021-01-19,127.83,2150517.7093,0.5427,156.038,1565845.0219,0.5319,89.224,1209316.9402,3.2907,261.1,743689.2164,3.8749,216.44,1636393.7475,1.7823,13.0253,322505.19,1.2889,281.5167,800549.5641,2.226,3798.91,33557584.78,0.81,89.543,1209316.9402,3.1488
2021-01-20,132.03,2221175.4139,3.2856,163.169,1637404.7756,4.57,94.004,1274138.5348,5.3573,267.48,761861.3236,2.4435,224.34,1696121.6657,3.65,13.3658,330935.97,2.6142,283.4833,806142.1784,0.6986,3851.85,34030519.67,1.39,94.345,1274138.5348,5.3628
2021-01-21,136.87,2302600.0068,3.6658,165.349,1659286.1447,1.3363,94.208,1276993.6167,0.217,272.87,777213.6211,2.0151,224.97,1700884.7781,0.2808,13.8675,343359.3,3.754,281.6633,800966.6404,-0.642,3853.07,34044679.05,0.03,94.563,1276993.6167,0.2305
2021-01-22,139.07,2339611.1854,1.6074,164.612,1651880.2972,-0.4463,94.628,1283172.7881,0.4464,274.5,781856.3382,0.5974,225.95,1708294.0642,0.4356,13.7125,339521.5,-1.1177,282.2133,802530.6766,0.1953,3841.47,33948238.66,-0.3,95.053,1283172.7881,0.5182
2021-01-25,142.92,2404380.748,2.7684,164.7,1652768.3968,0.0538,94.714,1283147.2216,0.0909,278.01,791853.8455,1.2787,229.53,1735360.6398,1.5844,13.6533,338054.47,-0.4321,293.6,834910.9656,4.0348,3855.36,34074274.14,0.36,94.97,1283147.2216,-0.0868
2021-01-26,143.16,2408418.3311,0.1679,166.307,1668889.6623,0.9754,95.398,1293865.2483,0.7216,282.05,803360.9479,1.4532,232.33,1752282.9891,1.2199,13.4353,332656.79,-1.5967,294.3633,837081.6583,0.26,3849.62,34025509.68,-0.15,95.862,1293865.2483,0.9392
2021-01-27,142.06,2389912.7418,-0.7684,161.629,1621950.8391,-2.8126,90.947,1234559.7774,-4.6652,272.14,775134.3675,-3.5136,232.9,1756582.0521,0.2453,12.9178,319843.49,-3.8518,288.0533,819137.8974,-2.1436,3750.77,33149332.95,-2.57,91.54,1234559.7774,-4.5091
2021-01-28,137.09,2301480.0806,-3.4985,161.881,1624479.6651,0.1559,92.66,1257049.6613,1.8835,265.0,754632.537,-2.6236,238.93,1802061.6132,2.5891,13.051,323142.76,1.0315,278.4767,791904.7094,-3.3246,3787.38,33455123.78,0.98,93.155,1257049.6613,1.7654
2021-01-29,131.96,2215357.1482,-3.7421,160.31,1608714.6429,-0.9705,91.368,1239030.9845,-1.3943,258.33,735638.5784,-2.517,231.96,1749492.3693,-2.9172,12.9898,321626.21,-0.4693,264.51,752187.6687,-5.0154,3714.24,32799299.68,-1.93,91.787,1239030.9845,-1.469
2021-02-01,134.14,2251955.1974,1.652,167.144,1677293.9946,4.263,94.654,1283443.6723,3.5959,262.01,746118.0039,1.4245,239.65,1807492.0086,3.3152,13.237,327748.12,1.9034,279.9367,796056.5146,5.8322,3773.86,33334836.39,1.61,95.068,1283443.6723,3.574
2021-02-02,134.99,2266225.079,0.6337,169.0,1695918.9985,1.1104,95.956,1301103.3874,1.3761,267.08,760555.6905,1.935,239.51,1806436.0984,-0.0584,13.5568,335665.13,2.4156,290.93,827318.2808,3.9271,3826.31,33804792.62,1.39,96.376,1301103.3874,1.3759
2021-02-03,133.94,2248597.5782,-0.7778,165.627,1668073.3181,-1.9962,102.944,1391888.346,7.2825,266.65,759331.1924,-0.161,243.0,1832758.4314,1.4571,13.5305,335015.18,-0.1936,284.8967,810161.2775,-2.0738,3830.17,33833202.97,0.1,103.504,1391888.346,7.3961
2021-02-04,137.39,2306516.5094,2.5758,166.55,1677374.1589,0.5576,102.682,1387490.4573,-0.255,266.49,758875.5652,-0.06,242.01,1825291.6378,-0.4074,13.6643,338326.83,0.9885,283.33,805706.144,-0.5499,3871.74,34218227.15,1.09,103.119,1387490.4573,-0.372
2021-02-05,136.76,2295940.009,-0.4585,167.608,1688024.5532,0.6349,104.441,1411370.7735,1.714,268.1,763460.3139,0.6042,242.2,1826724.6588,0.0785,13.591,336513.16,-0.5361,284.0767,807829.4417,0.2635,3886.83,34336269.17,0.39,104.9,1411370.7735,1.7276
2021-02-08,136.91,2298458.2234,0.1097,166.147,1673315.4271,-0.8714,104.226,1408191.8716,-0.2063,266.58,759131.8555,-0.567,242.47,1828761.057,0.1115,14.4388,357503.45,6.2376,287.8067,828756.7124,1.313,3915.59,34595565.24,0.74,104.646,1408191.8716,-0.2426
2021-02-09,136.01,2283348.937,-0.6574,165.25,1664281.4756,-0.5399,103.77,1401942.3748,-0.438,269.45,767304.6683,1.0766,243.77,1838565.9375,0.5361,14.2633,353158.07,-1.2155,283.1533,815357.1575,-1.6168,3911.23,34552678.83,-0.11,104.176,1401942.3748,-0.4491
2021-02-10,135.39,2272940.3174,-0.4558,164.329,1655005.813,-0.5573,104.324,1409691.9232,0.5344,271.87,774196.0296,0.8981,242.82,1831400.8325,-0.3897,14.7643,365562.83,3.5125,268.2733,772509.2971,-5.2551,3909.88,34529166.36,-0.03,104.769,1409691.9232,0.5697
2021-02-11,135.13,2268575.4125,-0.192,163.107,1642693.6551,-0.7439,104.438,1410605.3721,0.1088,270.39,769981.4781,-0.5444,244.49,1843996.3329,0.6878,15.2508,377608.57,3.2951,270.5533,779074.6951,0.8499,3916.38,34580835.36,0.17,104.795,1410605.3721,0.0243
2021-02-12,135.37,2272604.5555,0.1776,163.886,1650539.1938,0.4776,104.752,1415518.8778,0.3007,270.5,770294.7217,0.0407,244.99,1847767.4408,0.2045,14.9613,370440.55,-1.8983,272.04,783355.6417,0.5495,3934.83,34759602.86,0.47,105.206,1415518.8778,0.3922
2021-02-15,135.37,2272604.5555,0.1776,163.886,1650539.1938,0.4776,104.752,1415518.8778,0.3007,270.5,770294.7217,0.0407,244.99,1847767.4408,0.2045,14.9613,370440.55,-1.8983,272.04,783355.6417,0.5495,3934.83,34759602.86,0.47,105.206,1415518.8778,0.3922
2021-02-16,133.19,2236006.5062,-1.6104,163.448,1646127.9666,-0.2673,105.535,1426825.6127,0.748,273.97,780176.1365,1.2828,243.7,1838037.9824,-0.5266,15.3303,379576.99,2.4664,265.4067,764254.557,-2.4384,3932.59,34734470.12,-0.06,106.095,1426825.6127,0.8455
2021-02-17,130.84,2196554.4806,-1.7644,165.432,1666114.4513,1.2142,105.931,1431635.5533,0.3752,273.57,779037.0685,-0.146,244.2,1841809.0903,0.2052,14.906,369072.56,-2.7674,266.05,766107.0742,0.2424,3931.33,34730123.75,-0.03,106.416,1431635.5533,0.3021
2021-02-18,129.71,2177583.9322,-0.8637,166.412,1675979.2846,0.5921,105.291,1423595.6753,-0.6046,269.39,767133.8081,-1.5279,243.79,1838716.7818,-0.1679,14.829,367166.04,-0.5166,262.46,755769.452,-1.3494,3913.97,34567087.13,-0.44,105.86,1423595.6753,-0.522
2021-02-19,129.87,2180270.0275,0.1234,162.495,1636535.0583,-2.3535,104.441,1412464.8013,-0.8073,261.56,744836.5524,-2.9066,240.97,1817447.7334,-1.1567,14.9265,369580.14,0.6575,260.4333,749933.5427,-0.7722,3906.71,34497823.03,-0.19,105.057,1412464.8013,-0.7585
2021-02-22,126.0,2115300.096,-2.9799,159.037,1601708.5206,-2.1281,102.713,1388574.0621,-1.6541,260.33,741333.9183,-0.4703,234.51,1768725.0195,-2.6808,14.3558,355448.37,-3.8237,238.1667,685815.3286,-8.5499,3876.5,34222345.86,-0.77,103.244,1388574.0621,-1.7257
2021-02-23,125.86,2112949.7626,-0.1111,159.725,1608637.5715,0.4326,103.006,1392566.5603,0.2853,265.855,757067.2948,2.1223,233.27,1759372.672,-0.5288,14.142,350155.92,-1.489,232.9467,670784.0227,-2.1917,3881.37,34266479.71,0.13,103.543,1392566.5603,0.2896
2021-02-24,125.35,2104387.8336,-0.4052,157.977,1591027.9125,-1.0947,104.191,1408754.1543,1.1499,264.31,752667.6447,-0.5811,234.55,1769026.7081,0.5487,14.499,358995.24,2.5244,247.34,712230.497,6.1788,3925.43,34651950.48,1.14,104.759,1408754.1543,1.1739
2021-02-25,120.99,2031191.735,-3.4783,152.858,1539477.9897,-3.24,100.798,1364426.6762,-3.2565,254.69,725273.0598,-3.6397,228.99,1727091.9885,-2.3705,13.3075,329493.7,-8.2178,227.4067,654831.2575,-8.0591,3829.34,33799368.42,-2.45,101.568,1364426.6762,-3.0456
2021-02-26,121.26,2035724.521,0.2232,154.647,1557490.5006,1.17,101.096,1368283.3108,0.2956,257.62,733616.7328,1.1504,232.38,1752660.0999,1.4804,13.7145,339571.02,3.0584,225.1667,648381.042,-0.985,3811.15,33638889.35,-0.48,101.843,1368283.3108,0.2708
2021-03-01,127.79,2145350.7878,5.3851,157.307,1584285.1805,1.7204,103.483,1399386.8547,2.3616,264.91,754376.2467,2.8297,236.94,1787052.6038,1.9623,13.8418,343275.4,0.9279,239.4767,689587.5529,6.3553,3901.82,34447142.96,2.38,104.076,1399386.8547,2.1921
2021-03-02,125.12,2100526.5715,-2.0894,154.727,1558296.2042,-1.6404,103.224,1395723.0926,-0.2503,259.0,737546.5173,-2.2309,233.87,1763898.0014,-1.2957,13.4063,332475.0,-3.1463,228.8133,658881.8393,-4.4528,3870.29,34157618.96,-0.81,103.792,1395723.0926,-0.2724
2021-03-03,122.06,2049154.9978,-2.4457,150.25,1513212.0527,-2.8932,100.571,1361327.5432,-2.5706,255.41,727323.3822,-1.3861,227.56,1716306.6199,-2.6981,12.8048,317557.8,-4.4867,217.7333,626976.3088,-4.8424,3819.72,33704117.2,-1.31,101.336,1361327.5432,-2.3668
2021-03-04,120.13,2016753.9725,-1.5812,148.879,1499399.2718,-0.9128,101.697,1376460.0339,1.1196,257.64,733673.6862,0.8731,226.73,1710046.5809,-0.3647,12.3703,306782.2,-3.3933,207.1467,596491.3615,-4.8622,3768.47,33254632.7,-1.34,102.455,1376460.0339,1.1043
2021-03-05,121.42,2038410.6163,1.0738,150.023,1510925.8688,0.7687,104.854,1417731.7591,3.1043,264.28,752582.2147,2.5772,231.6,1746777.1716,2.1479,12.4615,309045.2,0.7377,199.3167,573944.4027,-3.7799,3841.94,33898662.55,1.95,105.427,1417731.7591,2.9013
2021-03-08,116.36,1953462.8506,-4.1674,147.598,1486497.9431,-1.6168,100.375,1359171.8237,-4.2712,255.31,727038.6152,-3.3941,227.39,1715024.4433,-1.8178,11.5933,287512.6,-6.9675,187.6667,540397.5228,-5.845,3821.35,33710223.2,-0.54,101.209,1359171.8237,-4.0013
2021-03-09,121.085,2032786.6042,4.0607,153.142,1542343.2731,3.7568,102.018,1379806.3847,1.6369,265.74,756739.8128,4.0852,233.78,1763219.202,2.8101,12.5203,310502.2,7.996,224.5267,646538.1232,19.6412,3875.44,34203046.98,1.42,102.635,1379806.3847,1.4095
2021-03-10,119.98,2014235.7581,-0.9126,152.882,1539719.7008,-0.1701,101.81,1379273.342,-0.2044,264.9,754347.77,-0.3161,232.42,1752961.7886,-0.5817,12.4683,309212.6,-0.4153,222.6867,641239.7319,-0.8195,3898.81,34410286.6,0.6,102.752,1379273.342,0.1135
2021-03-11,121.96,2047476.1882,1.6503,155.68,1567894.1482,1.8298,105.027,1421038.3326,3.1603,273.88,779919.8462,3.39,237.13,1788485.6248,2.0265,12.9935,322238.8,4.2127,233.2,671513.5114,4.7211,3939.34,34762721.86,1.04,105.739,1421038.3326,2.907
2021-03-12,121.03,2031863.2589,-0.7625,154.474,1555758.2379,-0.774,102.5,1386157.8613,-2.406,268.4,764314.6148,-2.0009,235.75,1778077.3671,-0.582,12.856,318828.8,-1.0582,231.2433,665879.1713,-0.8391,3943.34,34799322.85,0.1,103.096,1386157.8613,-2.4991
